date,close
12-Sep-90,322.54
13-Sep-90,318.65
14-Sep-90,316.83
17-Sep-90,317.77
18-Sep-90,318.6
19-Sep-90,316.6
20-Sep-90,311.48
21-Sep-90,311.32
24-Sep-90,304.59
25-Sep-90,308.26
26-Sep-90,305.06
27-Sep-90,300.97
28-Sep-90,306.05
1-Oct-90,314.94
2-Oct-90,315.21
3-Oct-90,311.4
4-Oct-90,312.69
5-Oct-90,311.5
8-Oct-90,313.48
9-Oct-90,305.1
10-Oct-90,300.39
11-Oct-90,295.46
12-Oct-90,300.03
15-Oct-90,303.23
16-Oct-90,298.92
17-Oct-90,298.76
18-Oct-90,305.74
19-Oct-90,312.48
22-Oct-90,314.76
23-Oct-90,312.36
24-Oct-90,312.6
25-Oct-90,310.17
26-Oct-90,304.71
29-Oct-90,301.88
30-Oct-90,304.06
31-Oct-90,304
1-Nov-90,307.02
2-Nov-90,311.85
5-Nov-90,314.59
6-Nov-90,311.62
7-Nov-90,306.01
8-Nov-90,307.61
9-Nov-90,313.74
12-Nov-90,319.48
13-Nov-90,317.67
14-Nov-90,320.4
15-Nov-90,317.02
16-Nov-90,317.12
19-Nov-90,319.34
20-Nov-90,315.31
21-Nov-90,316.03
23-Nov-90,315.1
26-Nov-90,316.51
27-Nov-90,318.1
28-Nov-90,317.95
29-Nov-90,316.42
30-Nov-90,322.22
3-Dec-90,324.1
4-Dec-90,326.35
5-Dec-90,329.92
6-Dec-90,329.07
7-Dec-90,327.75
10-Dec-90,328.89
11-Dec-90,326.44
12-Dec-90,330.19
13-Dec-90,329.34
14-Dec-90,326.82
17-Dec-90,326.02
18-Dec-90,330.05
19-Dec-90,330.2
20-Dec-90,330.12
21-Dec-90,331.75
24-Dec-90,329.9
26-Dec-90,330.85
27-Dec-90,328.29
28-Dec-90,328.72
31-Dec-90,330.22
2-Jan-91,326.45
3-Jan-91,321.91
4-Jan-91,321
7-Jan-91,315.44
8-Jan-91,314.9
9-Jan-91,311.49
10-Jan-91,314.53
11-Jan-91,315.23
14-Jan-91,312.49
15-Jan-91,313.73
16-Jan-91,316.17
17-Jan-91,327.97
18-Jan-91,332.23
21-Jan-91,331.06
22-Jan-91,328.31
23-Jan-91,330.21
24-Jan-91,334.78
25-Jan-91,336.07
28-Jan-91,336.03
29-Jan-91,335.84
30-Jan-91,340.91
31-Jan-91,343.93
1-Feb-91,343.05
4-Feb-91,348.34
5-Feb-91,351.26
6-Feb-91,358.07
7-Feb-91,356.52
8-Feb-91,359.35
11-Feb-91,368.58
12-Feb-91,365.5
13-Feb-91,369.02
14-Feb-91,364.22
15-Feb-91,369.06
19-Feb-91,369.39
20-Feb-91,365.14
21-Feb-91,364.97
22-Feb-91,365.65
25-Feb-91,367.26
26-Feb-91,362.81
27-Feb-91,367.74
28-Feb-91,367.07
1-Mar-91,370.47
4-Mar-91,369.33
5-Mar-91,376.72
6-Mar-91,376.17
7-Mar-91,375.91
8-Mar-91,374.95
11-Mar-91,372.99
12-Mar-91,370.03
13-Mar-91,374.57
14-Mar-91,373.5
15-Mar-91,373.59
18-Mar-91,372.11
19-Mar-91,366.59
20-Mar-91,367.92
21-Mar-91,366.58
22-Mar-91,367.48
25-Mar-91,369.83
26-Mar-91,376.3
27-Mar-91,375.35
28-Mar-91,375.22
1-Apr-91,371.3
2-Apr-91,379.5
3-Apr-91,378.94
4-Apr-91,379.77
5-Apr-91,375.36
8-Apr-91,378.66
9-Apr-91,373.56
10-Apr-91,373.15
11-Apr-91,377.63
12-Apr-91,380.4
15-Apr-91,381.19
16-Apr-91,387.62
17-Apr-91,390.45
18-Apr-91,388.46
19-Apr-91,384.2
22-Apr-91,380.95
23-Apr-91,381.76
24-Apr-91,382.76
25-Apr-91,379.25
26-Apr-91,379.02
29-Apr-91,373.66
30-Apr-91,375.34
1-May-91,380.29
2-May-91,380.52
3-May-91,380.8
6-May-91,380.08
7-May-91,377.32
8-May-91,378.51
9-May-91,383.25
10-May-91,375.74
13-May-91,376.76
14-May-91,371.62
15-May-91,368.57
16-May-91,372.19
17-May-91,372.39
20-May-91,372.28
21-May-91,375.35
22-May-91,376.19
23-May-91,374.96
24-May-91,377.49
28-May-91,381.94
29-May-91,382.79
30-May-91,386.96
31-May-91,389.83
3-Jun-91,388.06
4-Jun-91,387.74
5-Jun-91,385.09
6-Jun-91,383.63
7-Jun-91,379.43
10-Jun-91,378.57
11-Jun-91,381.05
12-Jun-91,376.65
13-Jun-91,377.63
14-Jun-91,382.29
17-Jun-91,380.13
18-Jun-91,378.59
19-Jun-91,375.09
20-Jun-91,375.42
21-Jun-91,377.75
24-Jun-91,370.94
25-Jun-91,370.65
26-Jun-91,371.59
27-Jun-91,374.4
28-Jun-91,371.16
1-Jul-91,377.92
2-Jul-91,377.47
3-Jul-91,373.33
5-Jul-91,374.08
8-Jul-91,377.94
9-Jul-91,376.11
10-Jul-91,375.74
11-Jul-91,376.97
12-Jul-91,380.25
15-Jul-91,382.39
16-Jul-91,381.54
17-Jul-91,381.18
18-Jul-91,385.37
19-Jul-91,384.22
22-Jul-91,382.88
23-Jul-91,379.42
24-Jul-91,378.64
25-Jul-91,380.96
26-Jul-91,380.93
29-Jul-91,383.15
30-Jul-91,386.69
31-Jul-91,387.81
1-Aug-91,387.12
2-Aug-91,387.18
5-Aug-91,385.06
6-Aug-91,390.62
7-Aug-91,390.56
8-Aug-91,389.32
9-Aug-91,387.12
12-Aug-91,388.02
13-Aug-91,389.62
14-Aug-91,389.9
15-Aug-91,389.33
16-Aug-91,385.58
19-Aug-91,376.47
20-Aug-91,379.43
21-Aug-91,390.59
22-Aug-91,391.33
23-Aug-91,394.17
26-Aug-91,393.85
27-Aug-91,393.06
28-Aug-91,396.64
29-Aug-91,396.47
30-Aug-91,395.43
3-Sep-91,392.15
4-Sep-91,389.97
5-Sep-91,389.14
6-Sep-91,389.1
9-Sep-91,388.57
10-Sep-91,384.56
11-Sep-91,385.09
12-Sep-91,387.34
13-Sep-91,383.59
16-Sep-91,385.78
17-Sep-91,385.5
18-Sep-91,386.94
19-Sep-91,387.56
20-Sep-91,387.92
23-Sep-91,385.92
24-Sep-91,387.71
25-Sep-91,386.88
26-Sep-91,386.49
27-Sep-91,385.9
30-Sep-91,387.86
1-Oct-91,389.2
2-Oct-91,388.26
3-Oct-91,384.47
4-Oct-91,381.25
7-Oct-91,379.5
8-Oct-91,380.67
9-Oct-91,376.8
10-Oct-91,380.55
11-Oct-91,381.45
14-Oct-91,386.47
15-Oct-91,391.01
16-Oct-91,392.8
17-Oct-91,391.92
18-Oct-91,392.5
21-Oct-91,390.02
22-Oct-91,387.83
23-Oct-91,387.94
24-Oct-91,385.07
25-Oct-91,384.2
28-Oct-91,389.52
29-Oct-91,391.48
30-Oct-91,392.96
31-Oct-91,392.45
1-Nov-91,391.32
4-Nov-91,390.28
5-Nov-91,388.71
6-Nov-91,389.97
7-Nov-91,393.72
8-Nov-91,392.89
11-Nov-91,393.12
12-Nov-91,396.74
13-Nov-91,397.41
14-Nov-91,397.15
15-Nov-91,382.62
18-Nov-91,385.24
19-Nov-91,379.42
20-Nov-91,378.53
21-Nov-91,380.06
22-Nov-91,376.14
25-Nov-91,375.34
26-Nov-91,377.96
27-Nov-91,376.55
29-Nov-91,375.22
2-Dec-91,381.4
3-Dec-91,380.96
4-Dec-91,380.07
5-Dec-91,377.39
6-Dec-91,379.1
9-Dec-91,378.26
10-Dec-91,377.9
11-Dec-91,377.7
12-Dec-91,381.55
13-Dec-91,384.47
16-Dec-91,384.46
17-Dec-91,382.74
18-Dec-91,383.48
19-Dec-91,382.52
20-Dec-91,387.04
23-Dec-91,396.82
24-Dec-91,399.33
26-Dec-91,404.84
27-Dec-91,406.46
30-Dec-91,415.14
31-Dec-91,417.09
2-Jan-92,417.26
3-Jan-92,419.34
6-Jan-92,417.96
7-Jan-92,417.4
8-Jan-92,418.1
9-Jan-92,417.61
10-Jan-92,415.1
13-Jan-92,414.34
14-Jan-92,420.44
15-Jan-92,420.77
16-Jan-92,418.21
17-Jan-92,418.86
20-Jan-92,416.36
21-Jan-92,412.64
22-Jan-92,418.13
23-Jan-92,414.96
24-Jan-92,415.48
27-Jan-92,414.99
28-Jan-92,414.96
29-Jan-92,410.34
30-Jan-92,411.62
31-Jan-92,408.79
3-Feb-92,409.53
4-Feb-92,413.85
5-Feb-92,413.84
6-Feb-92,413.82
7-Feb-92,411.09
10-Feb-92,413.77
11-Feb-92,413.76
12-Feb-92,417.13
13-Feb-92,413.69
14-Feb-92,412.48
18-Feb-92,407.38
19-Feb-92,408.26
20-Feb-92,413.9
21-Feb-92,411.46
24-Feb-92,412.27
25-Feb-92,410.45
26-Feb-92,415.35
27-Feb-92,413.86
28-Feb-92,412.7
2-Mar-92,412.45
3-Mar-92,412.85
4-Mar-92,409.33
5-Mar-92,406.51
6-Mar-92,404.44
9-Mar-92,405.21
10-Mar-92,406.89
11-Mar-92,404.03
12-Mar-92,403.89
13-Mar-92,405.84
16-Mar-92,406.39
17-Mar-92,409.58
18-Mar-92,409.15
19-Mar-92,409.8
20-Mar-92,411.3
23-Mar-92,409.91
24-Mar-92,408.88
25-Mar-92,407.52
26-Mar-92,407.86
27-Mar-92,403.5
30-Mar-92,403
31-Mar-92,403.69
1-Apr-92,404.23
2-Apr-92,400.5
3-Apr-92,401.55
6-Apr-92,405.59
7-Apr-92,398.06
8-Apr-92,394.5
9-Apr-92,400.64
10-Apr-92,404.29
13-Apr-92,406.08
14-Apr-92,412.39
15-Apr-92,416.28
16-Apr-92,416.04
20-Apr-92,410.18
21-Apr-92,410.26
22-Apr-92,409.81
23-Apr-92,411.6
24-Apr-92,409.02
27-Apr-92,408.45
28-Apr-92,409.11
29-Apr-92,412.02
30-Apr-92,414.95
1-May-92,412.53
4-May-92,416.91
5-May-92,416.84
6-May-92,416.79
7-May-92,415.85
8-May-92,416.05
11-May-92,418.49
12-May-92,416.29
13-May-92,416.45
14-May-92,413.14
15-May-92,410.09
18-May-92,412.81
19-May-92,416.37
20-May-92,415.39
21-May-92,412.6
22-May-92,414.02
26-May-92,411.41
27-May-92,412.17
28-May-92,416.74
29-May-92,415.35
1-Jun-92,417.3
2-Jun-92,413.5
3-Jun-92,414.59
4-Jun-92,413.26
5-Jun-92,413.48
8-Jun-92,413.36
9-Jun-92,410.06
10-Jun-92,407.25
11-Jun-92,409.05
12-Jun-92,409.76
15-Jun-92,410.29
16-Jun-92,408.32
17-Jun-92,402.26
18-Jun-92,400.96
19-Jun-92,403.67
22-Jun-92,403.4
23-Jun-92,404.04
24-Jun-92,403.83
25-Jun-92,403.12
26-Jun-92,403.45
29-Jun-92,408.94
30-Jun-92,408.14
1-Jul-92,412.88
2-Jul-92,411.77
6-Jul-92,413.84
7-Jul-92,409.16
8-Jul-92,410.28
9-Jul-92,414.23
10-Jul-92,414.62
13-Jul-92,414.87
14-Jul-92,417.68
15-Jul-92,417.1
16-Jul-92,417.54
17-Jul-92,415.62
20-Jul-92,413.75
21-Jul-92,413.76
22-Jul-92,410.93
23-Jul-92,412.08
24-Jul-92,411.6
27-Jul-92,411.54
28-Jul-92,417.52
29-Jul-92,422.23
30-Jul-92,423.92
31-Jul-92,424.22
3-Aug-92,425.09
4-Aug-92,424.36
5-Aug-92,422.19
6-Aug-92,420.59
7-Aug-92,418.88
10-Aug-92,419.42
11-Aug-92,418.9
12-Aug-92,417.78
13-Aug-92,417.73
14-Aug-92,419.91
17-Aug-92,420.74
18-Aug-92,421.34
19-Aug-92,418.19
20-Aug-92,418.26
21-Aug-92,414.85
24-Aug-92,410.72
25-Aug-92,411.61
26-Aug-92,413.51
27-Aug-92,413.54
28-Aug-92,414.84
31-Aug-92,414.03
1-Sep-92,416.07
2-Sep-92,417.98
3-Sep-92,417.98
4-Sep-92,417.08
8-Sep-92,414.44
9-Sep-92,416.36
10-Sep-92,419.95
11-Sep-92,419.58
14-Sep-92,425.27
15-Sep-92,419.77
16-Sep-92,419.92
17-Sep-92,419.93
18-Sep-92,422.93
21-Sep-92,422.14
22-Sep-92,417.14
23-Sep-92,417.44
24-Sep-92,418.47
25-Sep-92,414.35
28-Sep-92,416.62
29-Sep-92,416.8
30-Sep-92,417.8
1-Oct-92,416.29
2-Oct-92,410.47
5-Oct-92,407.57
6-Oct-92,407.18
7-Oct-92,404.25
8-Oct-92,407.75
9-Oct-92,402.66
12-Oct-92,407.44
13-Oct-92,409.3
14-Oct-92,409.37
15-Oct-92,409.6
16-Oct-92,411.73
19-Oct-92,414.98
20-Oct-92,415.48
21-Oct-92,415.67
22-Oct-92,414.9
23-Oct-92,414.1
26-Oct-92,418.16
27-Oct-92,418.49
28-Oct-92,420.13
29-Oct-92,420.86
30-Oct-92,418.68
2-Nov-92,422.75
3-Nov-92,419.92
4-Nov-92,417.11
5-Nov-92,418.34
6-Nov-92,417.58
9-Nov-92,418.59
10-Nov-92,418.62
11-Nov-92,422.2
12-Nov-92,422.87
13-Nov-92,422.43
16-Nov-92,420.68
17-Nov-92,419.27
18-Nov-92,422.85
19-Nov-92,423.61
20-Nov-92,426.65
23-Nov-92,425.12
24-Nov-92,427.59
25-Nov-92,429.19
27-Nov-92,430.16
30-Nov-92,431.35
1-Dec-92,430.78
2-Dec-92,429.89
3-Dec-92,429.91
4-Dec-92,432.06
7-Dec-92,435.31
8-Dec-92,436.99
9-Dec-92,435.65
10-Dec-92,434.64
11-Dec-92,433.73
14-Dec-92,432.84
15-Dec-92,432.57
16-Dec-92,431.52
17-Dec-92,435.43
18-Dec-92,441.28
21-Dec-92,440.7
22-Dec-92,440.31
23-Dec-92,439.03
24-Dec-92,439.77
28-Dec-92,439.15
29-Dec-92,437.98
30-Dec-92,438.82
31-Dec-92,435.71
4-Jan-93,435.38
5-Jan-93,434.34
6-Jan-93,434.52
7-Jan-93,430.73
8-Jan-93,429.05
11-Jan-93,430.95
12-Jan-93,431.04
13-Jan-93,433.03
14-Jan-93,435.94
15-Jan-93,437.15
18-Jan-93,436.84
19-Jan-93,435.13
20-Jan-93,433.37
21-Jan-93,435.49
22-Jan-93,436.11
25-Jan-93,440.01
26-Jan-93,439.95
27-Jan-93,438.1
28-Jan-93,438.66
29-Jan-93,438.78
1-Feb-93,442.52
2-Feb-93,442.55
3-Feb-93,447.2
4-Feb-93,449.56
5-Feb-93,448.93
8-Feb-93,447.85
9-Feb-93,445.33
10-Feb-93,446.23
11-Feb-93,447.66
12-Feb-93,444.58
16-Feb-93,433.91
17-Feb-93,433.3
18-Feb-93,431.9
19-Feb-93,434.22
22-Feb-93,435.24
23-Feb-93,434.8
24-Feb-93,440.87
25-Feb-93,442.34
26-Feb-93,443.38
1-Mar-93,442.01
2-Mar-93,447.9
3-Mar-93,449.26
4-Mar-93,447.34
5-Mar-93,446.11
8-Mar-93,454.71
9-Mar-93,454.4
10-Mar-93,456.34
11-Mar-93,453.72
12-Mar-93,449.83
15-Mar-93,451.43
16-Mar-93,451.37
17-Mar-93,448.31
18-Mar-93,451.89
19-Mar-93,450.18
22-Mar-93,448.88
23-Mar-93,448.76
24-Mar-93,448.07
25-Mar-93,450.88
26-Mar-93,447.78
29-Mar-93,450.69
30-Mar-93,451.97
31-Mar-93,451.67
1-Apr-93,450.3
2-Apr-93,441.39
5-Apr-93,442.29
6-Apr-93,441.16
7-Apr-93,442.73
8-Apr-93,441.84
12-Apr-93,448.37
13-Apr-93,449.22
14-Apr-93,448.66
15-Apr-93,448.4
16-Apr-93,448.94
19-Apr-93,447.46
20-Apr-93,445.1
21-Apr-93,443.63
22-Apr-93,439.46
23-Apr-93,437.03
26-Apr-93,433.54
27-Apr-93,438.01
28-Apr-93,438.02
29-Apr-93,438.89
30-Apr-93,440.19
3-May-93,442.46
4-May-93,444.05
5-May-93,444.52
6-May-93,443.26
7-May-93,442.31
10-May-93,442.8
11-May-93,444.36
12-May-93,444.8
13-May-93,439.23
14-May-93,439.56
17-May-93,440.37
18-May-93,440.32
19-May-93,447.57
20-May-93,450.59
21-May-93,445.84
24-May-93,448
25-May-93,448.85
26-May-93,453.44
27-May-93,452.41
28-May-93,450.19
1-Jun-93,453.83
2-Jun-93,453.85
3-Jun-93,452.5
4-Jun-93,450.06
7-Jun-93,447.69
8-Jun-93,444.71
9-Jun-93,445.78
10-Jun-93,445.38
11-Jun-93,447.26
14-Jun-93,447.71
15-Jun-93,446.27
16-Jun-93,447.43
17-Jun-93,448.54
18-Jun-93,443.68
21-Jun-93,446.22
22-Jun-93,445.93
23-Jun-93,443.19
24-Jun-93,446.62
25-Jun-93,447.6
28-Jun-93,451.85
29-Jun-93,450.68
30-Jun-93,450.53
1-Jul-93,449.02
2-Jul-93,445.84
6-Jul-93,441.43
7-Jul-93,442.83
8-Jul-93,448.64
9-Jul-93,448.11
12-Jul-93,448.98
13-Jul-93,448.09
14-Jul-93,450.08
15-Jul-93,449.22
16-Jul-93,445.75
19-Jul-93,446.03
20-Jul-93,447.31
21-Jul-93,447.18
22-Jul-93,444.51
23-Jul-93,447.1
26-Jul-93,449.09
27-Jul-93,448.24
28-Jul-93,447.19
29-Jul-93,450.24
30-Jul-93,448.13
2-Aug-93,450.15
3-Aug-93,449.27
4-Aug-93,448.54
5-Aug-93,448.13
6-Aug-93,448.68
9-Aug-93,450.72
10-Aug-93,449.45
11-Aug-93,450.46
12-Aug-93,448.96
13-Aug-93,450.14
16-Aug-93,452.38
17-Aug-93,453.13
18-Aug-93,456.04
19-Aug-93,456.43
20-Aug-93,456.16
23-Aug-93,455.23
24-Aug-93,459.77
25-Aug-93,460.13
26-Aug-93,461.04
27-Aug-93,460.54
30-Aug-93,461.9
31-Aug-93,463.56
1-Sep-93,463.15
2-Sep-93,461.3
3-Sep-93,461.34
7-Sep-93,458.52
8-Sep-93,456.65
9-Sep-93,457.5
10-Sep-93,461.72
13-Sep-93,462.06
14-Sep-93,459.9
15-Sep-93,461.6
16-Sep-93,459.43
17-Sep-93,458.83
20-Sep-93,455.05
21-Sep-93,452.95
22-Sep-93,456.2
23-Sep-93,457.74
24-Sep-93,457.63
27-Sep-93,461.8
28-Sep-93,461.53
29-Sep-93,460.11
30-Sep-93,458.93
1-Oct-93,461.28
4-Oct-93,461.34
5-Oct-93,461.2
6-Oct-93,460.74
7-Oct-93,459.18
8-Oct-93,460.31
11-Oct-93,460.88
12-Oct-93,461.12
13-Oct-93,461.49
14-Oct-93,466.83
15-Oct-93,469.5
18-Oct-93,468.45
19-Oct-93,466.21
20-Oct-93,466.07
21-Oct-93,465.36
22-Oct-93,463.27
25-Oct-93,464.2
26-Oct-93,464.3
27-Oct-93,464.61
28-Oct-93,467.73
29-Oct-93,467.83
1-Nov-93,469.1
2-Nov-93,468.44
3-Nov-93,463.02
4-Nov-93,457.49
5-Nov-93,459.57
8-Nov-93,460.21
9-Nov-93,460.33
10-Nov-93,463.72
11-Nov-93,462.64
12-Nov-93,465.39
15-Nov-93,463.75
16-Nov-93,466.74
17-Nov-93,464.81
18-Nov-93,463.62
19-Nov-93,462.6
22-Nov-93,459.13
23-Nov-93,461.03
24-Nov-93,462.36
26-Nov-93,463.06
29-Nov-93,461.9
30-Nov-93,461.79
1-Dec-93,461.89
2-Dec-93,463.11
3-Dec-93,464.89
6-Dec-93,466.43
7-Dec-93,466.76
8-Dec-93,466.29
9-Dec-93,464.18
10-Dec-93,463.93
13-Dec-93,465.7
14-Dec-93,463.06
15-Dec-93,461.84
16-Dec-93,463.34
17-Dec-93,466.38
20-Dec-93,465.85
21-Dec-93,465.3
22-Dec-93,467.32
23-Dec-93,467.38
27-Dec-93,470.54
28-Dec-93,470.94
29-Dec-93,470.58
30-Dec-93,468.64
31-Dec-93,466.45
3-Jan-94,465.44
4-Jan-94,466.89
5-Jan-94,467.55
6-Jan-94,467.12
7-Jan-94,469.9
10-Jan-94,475.27
11-Jan-94,474.13
12-Jan-94,474.17
13-Jan-94,472.47
14-Jan-94,474.91
17-Jan-94,473.25
18-Jan-94,474.25
19-Jan-94,474.3
20-Jan-94,474.98
21-Jan-94,474.72
24-Jan-94,471.97
25-Jan-94,470.92
26-Jan-94,473.2
27-Jan-94,477.05
28-Jan-94,478.7
31-Jan-94,481.61
1-Feb-94,479.62
2-Feb-94,482
3-Feb-94,480.71
4-Feb-94,469.81
7-Feb-94,471.76
8-Feb-94,471.05
9-Feb-94,472.77
10-Feb-94,468.93
11-Feb-94,470.18
14-Feb-94,470.23
15-Feb-94,472.52
16-Feb-94,472.79
17-Feb-94,470.34
18-Feb-94,467.69
22-Feb-94,471.46
23-Feb-94,470.69
24-Feb-94,464.26
25-Feb-94,466.07
28-Feb-94,467.14
1-Mar-94,464.44
2-Mar-94,464.81
3-Mar-94,463.01
4-Mar-94,464.74
7-Mar-94,466.91
8-Mar-94,465.88
9-Mar-94,467.06
10-Mar-94,463.9
11-Mar-94,466.44
14-Mar-94,467.39
15-Mar-94,467.01
16-Mar-94,469.42
17-Mar-94,470.9
18-Mar-94,471.06
21-Mar-94,468.54
22-Mar-94,468.8
23-Mar-94,468.54
24-Mar-94,464.35
25-Mar-94,460.58
28-Mar-94,460
29-Mar-94,452.48
30-Mar-94,445.55
31-Mar-94,445.77
4-Apr-94,438.92
5-Apr-94,448.29
6-Apr-94,448.05
7-Apr-94,450.88
8-Apr-94,447.1
11-Apr-94,449.87
12-Apr-94,447.57
13-Apr-94,446.26
14-Apr-94,446.38
15-Apr-94,446.18
18-Apr-94,442.46
19-Apr-94,442.54
20-Apr-94,441.96
21-Apr-94,448.73
22-Apr-94,447.63
25-Apr-94,452.71
26-Apr-94,451.87
28-Apr-94,449.1
29-Apr-94,450.91
2-May-94,453.02
3-May-94,453.03
4-May-94,451.72
5-May-94,451.38
6-May-94,447.82
9-May-94,442.32
10-May-94,446.01
11-May-94,441.49
12-May-94,443.75
13-May-94,444.14
16-May-94,444.49
17-May-94,449.37
18-May-94,453.69
19-May-94,456.48
20-May-94,454.92
23-May-94,453.2
24-May-94,454.81
25-May-94,456.34
26-May-94,457.06
27-May-94,457.33
31-May-94,456.51
1-Jun-94,457.63
2-Jun-94,457.65
3-Jun-94,460.13
6-Jun-94,458.88
7-Jun-94,458.21
8-Jun-94,457.06
9-Jun-94,457.86
10-Jun-94,458.67
13-Jun-94,459.1
14-Jun-94,462.37
15-Jun-94,460.61
16-Jun-94,461.93
17-Jun-94,458.45
20-Jun-94,455.48
21-Jun-94,451.34
22-Jun-94,453.09
23-Jun-94,449.63
24-Jun-94,442.8
27-Jun-94,447.31
28-Jun-94,446.07
29-Jun-94,447.63
30-Jun-94,444.27
1-Jul-94,446.2
5-Jul-94,446.37
6-Jul-94,446.13
7-Jul-94,448.38
8-Jul-94,449.55
11-Jul-94,448.06
12-Jul-94,447.95
13-Jul-94,448.73
14-Jul-94,453.41
15-Jul-94,454.16
18-Jul-94,455.22
19-Jul-94,453.86
20-Jul-94,451.6
21-Jul-94,452.61
22-Jul-94,453.11
25-Jul-94,454.25
26-Jul-94,453.36
27-Jul-94,452.57
28-Jul-94,454.24
29-Jul-94,458.26
1-Aug-94,461.01
2-Aug-94,460.56
3-Aug-94,461.46
4-Aug-94,458.4
5-Aug-94,457.09
8-Aug-94,457.89
9-Aug-94,457.92
10-Aug-94,460.3
11-Aug-94,458.88
12-Aug-94,461.95
15-Aug-94,461.23
16-Aug-94,465.01
17-Aug-94,465.17
18-Aug-94,463.17
19-Aug-94,463.68
22-Aug-94,462.31
23-Aug-94,464.51
24-Aug-94,469.03
25-Aug-94,468.08
26-Aug-94,473.8
29-Aug-94,474.59
30-Aug-94,476.07
31-Aug-94,475.5
1-Sep-94,473.17
2-Sep-94,470.99
6-Sep-94,471.86
7-Sep-94,470.99
8-Sep-94,473.14
9-Sep-94,468.18
12-Sep-94,466.21
13-Sep-94,467.52
14-Sep-94,468.8
15-Sep-94,474.81
16-Sep-94,471.19
19-Sep-94,470.85
20-Sep-94,463.36
21-Sep-94,461.46
22-Sep-94,461.27
23-Sep-94,459.67
26-Sep-94,460.82
27-Sep-94,462.05
28-Sep-94,464.81
29-Sep-94,462.24
30-Sep-94,462.71
3-Oct-94,461.74
4-Oct-94,454.59
5-Oct-94,453.52
6-Oct-94,452.36
7-Oct-94,455.1
10-Oct-94,459.04
11-Oct-94,465.79
12-Oct-94,465.47
13-Oct-94,467.79
14-Oct-94,469.1
17-Oct-94,468.96
18-Oct-94,467.66
19-Oct-94,470.28
20-Oct-94,466.85
21-Oct-94,464.89
24-Oct-94,460.83
25-Oct-94,461.52
26-Oct-94,462.61
27-Oct-94,465.85
28-Oct-94,473.77
31-Oct-94,472.35
1-Nov-94,468.42
2-Nov-94,466.51
3-Nov-94,467.91
4-Nov-94,462.28
7-Nov-94,463.06
8-Nov-94,465.65
9-Nov-94,465.42
10-Nov-94,464.35
11-Nov-94,462.35
14-Nov-94,466.04
15-Nov-94,465.03
16-Nov-94,465.62
17-Nov-94,463.57
18-Nov-94,461.47
21-Nov-94,458.29
22-Nov-94,450.08
23-Nov-94,449.93
25-Nov-94,452.29
28-Nov-94,454.16
29-Nov-94,455.17
30-Nov-94,453.69
1-Dec-94,448.92
2-Dec-94,453.3
5-Dec-94,453.33
6-Dec-94,453.11
7-Dec-94,451.23
8-Dec-94,445.45
9-Dec-94,446.97
12-Dec-94,449.47
13-Dec-94,450.15
14-Dec-94,454.97
15-Dec-94,455.35
16-Dec-94,458.8
19-Dec-94,457.91
20-Dec-94,457.1
21-Dec-94,459.61
22-Dec-94,459.68
23-Dec-94,459.83
27-Dec-94,462.47
28-Dec-94,460.86
29-Dec-94,461.17
30-Dec-94,459.27
3-Jan-95,459.11
4-Jan-95,460.71
5-Jan-95,460.34
6-Jan-95,460.68
9-Jan-95,460.83
10-Jan-95,461.68
11-Jan-95,461.67
12-Jan-95,461.64
13-Jan-95,465.97
16-Jan-95,469.38
17-Jan-95,470.05
18-Jan-95,469.71
19-Jan-95,466.95
20-Jan-95,464.78
23-Jan-95,465.82
24-Jan-95,465.86
25-Jan-95,467.44
26-Jan-95,468.32
27-Jan-95,470.39
30-Jan-95,468.51
31-Jan-95,470.42
1-Feb-95,470.4
2-Feb-95,472.79
3-Feb-95,478.65
6-Feb-95,481.14
7-Feb-95,480.81
8-Feb-95,481.19
9-Feb-95,480.19
10-Feb-95,481.46
13-Feb-95,481.65
14-Feb-95,482.55
15-Feb-95,484.54
16-Feb-95,485.22
17-Feb-95,481.97
21-Feb-95,482.72
22-Feb-95,485.07
23-Feb-95,486.91
24-Feb-95,488.26
27-Feb-95,483.81
28-Feb-95,487.39
1-Mar-95,485.65
2-Mar-95,485.13
3-Mar-95,485.42
6-Mar-95,485.63
7-Mar-95,482.12
8-Mar-95,483.14
9-Mar-95,483.16
10-Mar-95,489.57
13-Mar-95,490.05
14-Mar-95,492.89
15-Mar-95,491.88
16-Mar-95,495.41
17-Mar-95,495.52
20-Mar-95,496.14
21-Mar-95,495.07
22-Mar-95,495.67
23-Mar-95,495.95
24-Mar-95,500.97
27-Mar-95,503.2
28-Mar-95,503.9
29-Mar-95,503.12
30-Mar-95,502.22
31-Mar-95,500.71
3-Apr-95,501.85
4-Apr-95,505.24
5-Apr-95,505.57
6-Apr-95,506.08
7-Apr-95,506.42
10-Apr-95,507.01
11-Apr-95,505.53
12-Apr-95,507.17
13-Apr-95,509.23
17-Apr-95,506.13
18-Apr-95,505.37
19-Apr-95,504.92
20-Apr-95,505.29
21-Apr-95,508.49
24-Apr-95,512.89
25-Apr-95,512.15
26-Apr-95,512.66
27-Apr-95,513.55
28-Apr-95,514.71
1-May-95,514.26
2-May-95,514.86
3-May-95,520.48
4-May-95,520.54
5-May-95,520.12
8-May-95,523.96
9-May-95,523.56
10-May-95,524.36
11-May-95,524.37
12-May-95,525.55
15-May-95,527.74
16-May-95,528.19
